guid	text_clean	tag	img_path	img_exists	img_ok
721		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\721.jpg	True	True
929		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\929.jpg	True	True
3063		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3063.jpg	True	True
2404		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2404.jpg	True	True
4658		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4658.jpg	True	True
3678		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3678.jpg	True	True
482		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\482.jpg	True	True
220		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\220.jpg	True	True
4582		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4582.jpg	True	True
3791		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3791.jpg	True	True
1489		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1489.jpg	True	True
3419		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3419.jpg	True	True
3869		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3869.jpg	True	True
924		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\924.jpg	True	True
1850		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1850.jpg	True	True
5081		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5081.jpg	True	True
3465		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3465.jpg	True	True
647		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\647.jpg	True	True
910		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\910.jpg	True	True
3788		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3788.jpg	True	True
1519		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1519.jpg	True	True
396		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\396.jpg	True	True
2727		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2727.jpg	True	True
2312		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2312.jpg	True	True
4886		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4886.jpg	True	True
476		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\476.jpg	True	True
1120		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1120.jpg	True	True
3217		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3217.jpg	True	True
3897		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3897.jpg	True	True
4370		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4370.jpg	True	True
4934		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4934.jpg	True	True
517		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\517.jpg	True	True
1181		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1181.jpg	True	True
4188		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4188.jpg	True	True
1433		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1433.jpg	True	True
326		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\326.jpg	True	True
3873		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3873.jpg	True	True
4419		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4419.jpg	True	True
1307		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1307.jpg	True	True
2117		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2117.jpg	True	True
1878		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1878.jpg	True	True
615		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\615.jpg	True	True
2032		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2032.jpg	True	True
1668		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1668.jpg	True	True
4266		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4266.jpg	True	True
1402		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1402.jpg	True	True
1013		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1013.jpg	True	True
3550		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3550.jpg	True	True
3762		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3762.jpg	True	True
5026		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5026.jpg	True	True
1897		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1897.jpg	True	True
3913		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3913.jpg	True	True
4399		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4399.jpg	True	True
886		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\886.jpg	True	True
4029		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4029.jpg	True	True
401		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\401.jpg	True	True
4175		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4175.jpg	True	True
1911		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1911.jpg	True	True
1960		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1960.jpg	True	True
1305		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1305.jpg	True	True
4298		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4298.jpg	True	True
4005		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4005.jpg	True	True
2040		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2040.jpg	True	True
4095		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4095.jpg	True	True
4927		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4927.jpg	True	True
1363		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1363.jpg	True	True
4781		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4781.jpg	True	True
2077		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2077.jpg	True	True
3034		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3034.jpg	True	True
741		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\741.jpg	True	True
603		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\603.jpg	True	True
2314		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2314.jpg	True	True
83		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\83.jpg	True	True
1857		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1857.jpg	True	True
758		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\758.jpg	True	True
779		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\779.jpg	True	True
2596		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2596.jpg	True	True
4111		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4111.jpg	True	True
4481		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4481.jpg	True	True
4655		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4655.jpg	True	True
2372		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2372.jpg	True	True
4706		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4706.jpg	True	True
2149		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2149.jpg	True	True
808		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\808.jpg	True	True
1610		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1610.jpg	True	True
418		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\418.jpg	True	True
3104		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3104.jpg	True	True
818		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\818.jpg	True	True
4704		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4704.jpg	True	True
2153		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2153.jpg	True	True
4254		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4254.jpg	True	True
1720		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1720.jpg	True	True
577		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\577.jpg	True	True
2340		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2340.jpg	True	True
3303		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3303.jpg	True	True
3236		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3236.jpg	True	True
4958		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4958.jpg	True	True
3961		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3961.jpg	True	True
4140		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4140.jpg	True	True
605		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\605.jpg	True	True
3376		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3376.jpg	True	True
1602		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1602.jpg	True	True
3722		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3722.jpg	True	True
3326		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3326.jpg	True	True
1971		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1971.jpg	True	True
543		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\543.jpg	True	True
130		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\130.jpg	True	True
364		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\364.jpg	True	True
1374		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1374.jpg	True	True
457		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\457.jpg	True	True
4482		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4482.jpg	True	True
968		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\968.jpg	True	True
241		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\241.jpg	True	True
2912		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2912.jpg	True	True
786		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\786.jpg	True	True
3693		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3693.jpg	True	True
4093		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4093.jpg	True	True
2084		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2084.jpg	True	True
4616		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4616.jpg	True	True
746		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\746.jpg	True	True
942		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\942.jpg	True	True
2854		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2854.jpg	True	True
1035		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1035.jpg	True	True
3393		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3393.jpg	True	True
1335		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1335.jpg	True	True
3412		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3412.jpg	True	True
1716		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1716.jpg	True	True
4700		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4700.jpg	True	True
1845		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1845.jpg	True	True
2808		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2808.jpg	True	True
106		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\106.jpg	True	True
2534		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2534.jpg	True	True
1412		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1412.jpg	True	True
4136		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4136.jpg	True	True
2327		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2327.jpg	True	True
1197		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1197.jpg	True	True
1992		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1992.jpg	True	True
4624		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4624.jpg	True	True
5126		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5126.jpg	True	True
1357		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1357.jpg	True	True
2429		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2429.jpg	True	True
1347		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1347.jpg	True	True
4517		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4517.jpg	True	True
4923		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4923.jpg	True	True
4216		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4216.jpg	True	True
2384		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2384.jpg	True	True
3696		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3696.jpg	True	True
52		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\52.jpg	True	True
4265		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4265.jpg	True	True
3892		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3892.jpg	True	True
593		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\593.jpg	True	True
2133		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2133.jpg	True	True
1661		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1661.jpg	True	True
1297		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1297.jpg	True	True
1449		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1449.jpg	True	True
3902		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3902.jpg	True	True
1792		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1792.jpg	True	True
2789		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2789.jpg	True	True
1944		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1944.jpg	True	True
3593		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3593.jpg	True	True
4447		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4447.jpg	True	True
3855		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3855.jpg	True	True
3369		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3369.jpg	True	True
4561		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4561.jpg	True	True
1553		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1553.jpg	True	True
1327		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1327.jpg	True	True
3176		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3176.jpg	True	True
4208		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4208.jpg	True	True
4999		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4999.jpg	True	True
3600		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3600.jpg	True	True
918		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\918.jpg	True	True
4103		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4103.jpg	True	True
1581		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1581.jpg	True	True
1894		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1894.jpg	True	True
2007		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2007.jpg	True	True
3630		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3630.jpg	True	True
2075		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2075.jpg	True	True
582		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\582.jpg	True	True
4361		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4361.jpg	True	True
2578		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2578.jpg	True	True
2381		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2381.jpg	True	True
3793		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3793.jpg	True	True
5051		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5051.jpg	True	True
557		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\557.jpg	True	True
226		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\226.jpg	True	True
4137		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4137.jpg	True	True
3057		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3057.jpg	True	True
1690		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1690.jpg	True	True
143		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\143.jpg	True	True
653		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\653.jpg	True	True
203		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\203.jpg	True	True
3138		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3138.jpg	True	True
2931		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2931.jpg	True	True
1936		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1936.jpg	True	True
4097		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4097.jpg	True	True
3859		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3859.jpg	True	True
4458		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4458.jpg	True	True
1238		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1238.jpg	True	True
1632		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1632.jpg	True	True
857		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\857.jpg	True	True
4352		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4352.jpg	True	True
2871		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2871.jpg	True	True
1917		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1917.jpg	True	True
2604		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2604.jpg	True	True
4275		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4275.jpg	True	True
3885		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3885.jpg	True	True
3142		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3142.jpg	True	True
810		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\810.jpg	True	True
4906		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4906.jpg	True	True
3947		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3947.jpg	True	True
4210		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4210.jpg	True	True
3620		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3620.jpg	True	True
3473		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3473.jpg	True	True
852		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\852.jpg	True	True
3453		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3453.jpg	True	True
950		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\950.jpg	True	True
2736		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2736.jpg	True	True
2329		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2329.jpg	True	True
1788		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1788.jpg	True	True
4887		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4887.jpg	True	True
4381		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4381.jpg	True	True
1818		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1818.jpg	True	True
3901		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3901.jpg	True	True
3602		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3602.jpg	True	True
3056		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3056.jpg	True	True
3679		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3679.jpg	True	True
5076		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5076.jpg	True	True
2130		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2130.jpg	True	True
3737		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3737.jpg	True	True
4439		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4439.jpg	True	True
256		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\256.jpg	True	True
1920		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1920.jpg	True	True
2662		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2662.jpg	True	True
1585		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1585.jpg	True	True
1546		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1546.jpg	True	True
2724		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2724.jpg	True	True
3682		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3682.jpg	True	True
4289		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4289.jpg	True	True
3058		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3058.jpg	True	True
2135		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2135.jpg	True	True
2693		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2693.jpg	True	True
2826		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2826.jpg	True	True
1014		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1014.jpg	True	True
1300		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1300.jpg	True	True
3711		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3711.jpg	True	True
1150		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1150.jpg	True	True
3967		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3967.jpg	True	True
4118		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4118.jpg	True	True
4315		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4315.jpg	True	True
1287		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1287.jpg	True	True
5067		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5067.jpg	True	True
3108		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3108.jpg	True	True
1565		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1565.jpg	True	True
2878		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2878.jpg	True	True
5124		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5124.jpg	True	True
3598		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3598.jpg	True	True
4080		neutral	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4080.jpg	True	True
882		negative	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\882.jpg	True	True
1137		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1137.jpg	True	True
488		positive	D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\488.jpg	True	True
