guid,tag,text,text_clean,img_exists,img_ok,img_path
3027,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3027.jpg
4418,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4418.jpg
2924,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2924.jpg
3549,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3549.jpg
3463,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3463.jpg
2775,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2775.jpg
1809,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1809.jpg
1455,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1455.jpg
986,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\986.jpg
4408,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4408.jpg
601,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\601.jpg
127,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\127.jpg
3755,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3755.jpg
2614,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2614.jpg
4566,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4566.jpg
1897,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1897.jpg
1609,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1609.jpg
1247,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1247.jpg
1041,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1041.jpg
3474,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3474.jpg
275,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\275.jpg
4276,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4276.jpg
4863,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4863.jpg
2130,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2130.jpg
1544,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1544.jpg
3534,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3534.jpg
4605,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4605.jpg
2368,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2368.jpg
339,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\339.jpg
4028,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4028.jpg
4751,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4751.jpg
3303,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3303.jpg
4883,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4883.jpg
4856,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4856.jpg
1951,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1951.jpg
91,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\91.jpg
3236,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3236.jpg
1973,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1973.jpg
1924,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1924.jpg
1181,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1181.jpg
2440,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2440.jpg
130,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\130.jpg
4734,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4734.jpg
303,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\303.jpg
3120,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3120.jpg
4617,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4617.jpg
1714,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1714.jpg
4968,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4968.jpg
2551,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2551.jpg
3799,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3799.jpg
3304,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3304.jpg
2382,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2382.jpg
5113,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5113.jpg
4092,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4092.jpg
5073,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5073.jpg
4474,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4474.jpg
2905,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2905.jpg
4111,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4111.jpg
4340,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4340.jpg
4277,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4277.jpg
2045,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2045.jpg
3334,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3334.jpg
107,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\107.jpg
4940,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4940.jpg
3473,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3473.jpg
1481,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1481.jpg
673,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\673.jpg
3154,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3154.jpg
1881,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1881.jpg
2945,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2945.jpg
2654,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2654.jpg
949,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\949.jpg
4862,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4862.jpg
1423,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1423.jpg
115,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\115.jpg
2479,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2479.jpg
3759,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3759.jpg
1116,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1116.jpg
6,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\6.jpg
4006,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4006.jpg
5029,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5029.jpg
43,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\43.jpg
4362,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4362.jpg
586,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\586.jpg
1710,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1710.jpg
4620,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4620.jpg
3272,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3272.jpg
3320,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3320.jpg
230,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\230.jpg
1150,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1150.jpg
4628,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4628.jpg
4207,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4207.jpg
2598,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2598.jpg
1720,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1720.jpg
1101,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1101.jpg
3064,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3064.jpg
2493,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2493.jpg
3724,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3724.jpg
3241,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3241.jpg
4625,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4625.jpg
432,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\432.jpg
4222,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4222.jpg
3361,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3361.jpg
5059,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5059.jpg
3071,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3071.jpg
2667,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2667.jpg
1197,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1197.jpg
1445,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1445.jpg
4517,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4517.jpg
1818,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1818.jpg
3875,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3875.jpg
4489,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4489.jpg
3859,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3859.jpg
2651,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2651.jpg
54,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\54.jpg
2603,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2603.jpg
4234,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4234.jpg
270,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\270.jpg
263,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\263.jpg
2158,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2158.jpg
5077,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5077.jpg
3953,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3953.jpg
2075,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2075.jpg
1715,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1715.jpg
3626,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3626.jpg
4785,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4785.jpg
3237,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3237.jpg
1258,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1258.jpg
2976,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2976.jpg
1750,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1750.jpg
4837,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4837.jpg
1274,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1274.jpg
3548,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3548.jpg
488,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\488.jpg
261,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\261.jpg
352,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\352.jpg
3441,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3441.jpg
1891,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1891.jpg
2624,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2624.jpg
1827,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1827.jpg
1579,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1579.jpg
240,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\240.jpg
2760,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2760.jpg
1069,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1069.jpg
4284,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4284.jpg
4546,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4546.jpg
1254,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1254.jpg
1443,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1443.jpg
823,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\823.jpg
1599,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1599.jpg
3713,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3713.jpg
3865,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3865.jpg
917,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\917.jpg
3069,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3069.jpg
4812,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4812.jpg
1077,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1077.jpg
1646,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1646.jpg
2144,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2144.jpg
2836,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2836.jpg
4210,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4210.jpg
643,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\643.jpg
2574,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2574.jpg
3540,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3540.jpg
343,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\343.jpg
3329,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3329.jpg
2077,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2077.jpg
3849,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3849.jpg
155,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\155.jpg
5014,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5014.jpg
1219,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1219.jpg
585,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\585.jpg
3532,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3532.jpg
1794,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1794.jpg
647,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\647.jpg
105,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\105.jpg
1862,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1862.jpg
4527,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4527.jpg
2854,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2854.jpg
2686,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2686.jpg
1844,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1844.jpg
2018,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2018.jpg
2438,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2438.jpg
276,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\276.jpg
4662,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4662.jpg
930,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\930.jpg
4589,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4589.jpg
5106,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\5106.jpg
4604,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4604.jpg
849,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\849.jpg
4936,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4936.jpg
1239,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1239.jpg
3844,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3844.jpg
1950,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1950.jpg
3687,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3687.jpg
1603,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1603.jpg
4117,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4117.jpg
4313,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4313.jpg
441,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\441.jpg
1012,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1012.jpg
1027,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1027.jpg
4068,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4068.jpg
778,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\778.jpg
553,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\553.jpg
3358,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3358.jpg
3517,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3517.jpg
3047,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3047.jpg
4814,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4814.jpg
271,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\271.jpg
2620,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2620.jpg
2450,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\2450.jpg
4029,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4029.jpg
4220,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4220.jpg
3550,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3550.jpg
1469,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1469.jpg
3553,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3553.jpg
1504,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1504.jpg
4333,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4333.jpg
915,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\915.jpg
1760,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1760.jpg
4543,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4543.jpg
3413,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3413.jpg
3480,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3480.jpg
4472,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4472.jpg
1962,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1962.jpg
4727,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4727.jpg
3049,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3049.jpg
1804,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1804.jpg
1636,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1636.jpg
76,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\76.jpg
777,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\777.jpg
814,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\814.jpg
554,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\554.jpg
649,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\649.jpg
3621,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3621.jpg
1464,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1464.jpg
1468,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1468.jpg
4085,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4085.jpg
763,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\763.jpg
1179,neutral,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1179.jpg
1369,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1369.jpg
3445,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3445.jpg
3937,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3937.jpg
4235,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4235.jpg
4013,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4013.jpg
1336,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1336.jpg
1953,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\1953.jpg
3289,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\3289.jpg
4051,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4051.jpg
4335,negative,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\4335.jpg
728,positive,,,True,True,D:\课程\当代人工智能\project5\lab5\Contemporary-AI-lab5\code\data\728.jpg
